MosaicID,Score,TitleType,TitleCategory,Name
294,135,Local Radio - Connaught,Radio,Adults 50+ | Home owner | Married/Divorced/ Widowed | Munster/Leinster/ Connaght | Urban backround
294,12,Local Radio - Ulster,Radio,Adults 50+ | Home owner | Married/Divorced/ Widowed | Munster/Leinster/ Connaght | Urban backround
295,2556,TV,TV,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,1071,Social,Digital,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,1018,Magazine,Print,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,610,Podcast,Digital,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,571,National Newspaper,Print,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,546,Online Media,Digital,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,453,Out of Home,OOH,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,327,Local Radio - Dublin,Radio,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,271,Regional Radio,Radio,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,262,VOD,TV,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,184,National Radio,Radio,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,172,Local Radio - Leinster (Excluding Dublin),Radio,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,165,Local Radio - Munster,Radio,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,77,Local Radio - Connaught,Radio,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
295,31,Local Radio - Ulster,Radio,"Women, Aged 25 – 44, Married/Living as a Couple, Children living in the Household, Social Classifications C1,C2,D. "
296,5178,TV,TV,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,2027,Social,Digital,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,1540,Podcast,Digital,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,1439,Out of Home,OOH,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,1415,Magazine,Print,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,1195,National Newspaper,Print,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,693,Online Media,Digital,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,566,National Radio,Radio,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,415,Local Radio - Dublin,Radio,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,366,VOD,TV,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,277,Regional Radio,Radio,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,211,Local Radio - Munster,Radio,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,176,Local Radio - Leinster (Excluding Dublin),Radio,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,52,Local Radio - Connaught,Radio,National | Consumes fresh coffee more than once a day | Shops at Lidl
296,47,Local Radio - Ulster,Radio,National | Consumes fresh coffee more than once a day | Shops at Lidl
297,16139,TV,TV,Tipperary Crystal April 2022
297,7400,Magazine,Print,Tipperary Crystal April 2022
297,5804,Social,Digital,Tipperary Crystal April 2022
297,4909,Out of Home,OOH,Tipperary Crystal April 2022
297,4548,National Newspaper,Print,Tipperary Crystal April 2022
297,3265,Podcast,Digital,Tipperary Crystal April 2022
297,2740,Online Media,Digital,Tipperary Crystal April 2022
297,1406,VOD,TV,Tipperary Crystal April 2022
297,1312,National Radio,Radio,Tipperary Crystal April 2022
297,1272,Regional Radio,Radio,Tipperary Crystal April 2022
297,1216,Local Radio - Munster,Radio,Tipperary Crystal April 2022
297,1198,Local Radio - Dublin,Radio,Tipperary Crystal April 2022
297,1003,Local Radio - Leinster (Excluding Dublin),Radio,Tipperary Crystal April 2022
297,514,Local Radio - Connaught,Radio,Tipperary Crystal April 2022
297,353,Local Radio - Ulster,Radio,Tipperary Crystal April 2022
298,8630,TV,TV,Presidio
298,4071,Magazine,Print,Presidio
298,3127,Social,Digital,Presidio
298,2752,National Newspaper,Print,Presidio
298,2252,Out of Home,OOH,Presidio
298,1959,Podcast,Digital,Presidio
298,1420,Online Media,Digital,Presidio
298,956,VOD,TV,Presidio
298,777,National Radio,Radio,Presidio
298,628,Regional Radio,Radio,Presidio
298,540,Local Radio - Munster,Radio,Presidio
298,492,Local Radio - Dublin,Radio,Presidio
298,366,Local Radio - Leinster (Excluding Dublin),Radio,Presidio
298,168,Local Radio - Connaught,Radio,Presidio
298,84,Local Radio - Ulster,Radio,Presidio
299,4625,TV,TV,Heavy Burger Eater | Age 16 - 24 
299,4515,Social,Digital,Heavy Burger Eater | Age 16 - 24 
299,3755,Magazine,Print,Heavy Burger Eater | Age 16 - 24 
299,2282,Podcast,Digital,Heavy Burger Eater | Age 16 - 24 
299,2085,National Newspaper,Print,Heavy Burger Eater | Age 16 - 24 
299,1858,Out of Home,OOH,Heavy Burger Eater | Age 16 - 24 
299,1318,Online Media,Digital,Heavy Burger Eater | Age 16 - 24 
299,601,Regional Radio,Radio,Heavy Burger Eater | Age 16 - 24 
299,509,Local Radio - Munster,Radio,Heavy Burger Eater | Age 16 - 24 
299,469,VOD,TV,Heavy Burger Eater | Age 16 - 24 
299,446,Local Radio - Dublin,Radio,Heavy Burger Eater | Age 16 - 24 
299,436,Local Radio - Leinster (Excluding Dublin),Radio,Heavy Burger Eater | Age 16 - 24 
299,379,National Radio,Radio,Heavy Burger Eater | Age 16 - 24 
299,195,Local Radio - Ulster,Radio,Heavy Burger Eater | Age 16 - 24 
299,185,Local Radio - Connaught,Radio,Heavy Burger Eater | Age 16 - 24 
300,2434,TV,TV,EZ Living Furniture Customers | All Adults
300,1499,Magazine,Print,EZ Living Furniture Customers | All Adults
300,827,National Newspaper,Print,EZ Living Furniture Customers | All Adults
300,785,Social,Digital,EZ Living Furniture Customers | All Adults
300,705,Out of Home,OOH,EZ Living Furniture Customers | All Adults
300,594,Podcast,Digital,EZ Living Furniture Customers | All Adults
300,594,Online Media,Digital,EZ Living Furniture Customers | All Adults
300,354,VOD,TV,EZ Living Furniture Customers | All Adults
300,351,National Radio,Radio,EZ Living Furniture Customers | All Adults
300,348,Local Radio - Munster,Radio,EZ Living Furniture Customers | All Adults
300,218,Regional Radio,Radio,EZ Living Furniture Customers | All Adults
300,177,Local Radio - Dublin,Radio,EZ Living Furniture Customers | All Adults
300,77,Local Radio - Leinster (Excluding Dublin),Radio,EZ Living Furniture Customers | All Adults
300,31,Local Radio - Connaught,Radio,EZ Living Furniture Customers | All Adults
300,22,Local Radio - Ulster,Radio,EZ Living Furniture Customers | All Adults
301,6342,TV,TV,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,5166,Magazine,Print,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,2926,National Newspaper,Print,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,2463,Social,Digital,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,2008,Out of Home,OOH,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,1958,Podcast,Digital,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,1782,Online Media,Digital,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,885,Local Radio - Munster,Radio,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,760,Regional Radio,Radio,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,714,Local Radio - Leinster (Excluding Dublin),Radio,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,606,Local Radio - Dublin,Radio,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,435,VOD,TV,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,380,National Radio,Radio,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,317,Local Radio - Connaught,Radio,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
301,172,Local Radio - Ulster,Radio,Saving for a Wedding | Interested in Weddings | Expected to get Married in the next 12 months
302,12385,TV,TV,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,5080,Magazine,Print,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,4219,Social,Digital,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,3671,National Newspaper,Print,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,3203,Out of Home,OOH,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,2579,Podcast,Digital,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,1977,Online Media,Digital,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,1097,VOD,TV,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,925,Regional Radio,Radio,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,855,National Radio,Radio,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,816,Local Radio - Munster,Radio,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,741,Local Radio - Dublin,Radio,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,657,Local Radio - Leinster (Excluding Dublin),Radio,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,309,Local Radio - Connaught,Radio,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
302,186,Local Radio - Ulster,Radio,Senior officials | Middle Manager | Professional | Technical | Skilled Trade | Sales | Plant/ Machine operative
303,13536,TV,TV,Keen sense of adventure
303,5053,Social,Digital,Keen sense of adventure
303,4923,Magazine,Print,Keen sense of adventure
303,4071,National Newspaper,Print,Keen sense of adventure
303,3385,Out of Home,OOH,Keen sense of adventure
303,2786,Podcast,Digital,Keen sense of adventure
303,1654,Online Media,Digital,Keen sense of adventure
303,1201,National Radio,Radio,Keen sense of adventure
303,1073,VOD,TV,Keen sense of adventure
303,928,Local Radio - Dublin,Radio,Keen sense of adventure
303,756,Regional Radio,Radio,Keen sense of adventure
303,737,Local Radio - Munster,Radio,Keen sense of adventure
303,466,Local Radio - Leinster (Excluding Dublin),Radio,Keen sense of adventure
303,265,Local Radio - Connaught,Radio,Keen sense of adventure
303,161,Local Radio - Ulster,Radio,Keen sense of adventure
304,5979,TV,TV,Tipp Crystal | 1 | Female shares content others will enjoy
304,2674,Social,Digital,Tipp Crystal | 1 | Female shares content others will enjoy
304,2149,Magazine,Print,Tipp Crystal | 1 | Female shares content others will enjoy
304,1367,National Newspaper,Print,Tipp Crystal | 1 | Female shares content others will enjoy
304,1357,Podcast,Digital,Tipp Crystal | 1 | Female shares content others will enjoy
304,853,Out of Home,OOH,Tipp Crystal | 1 | Female shares content others will enjoy
304,791,Online Media,Digital,Tipp Crystal | 1 | Female shares content others will enjoy
304,449,VOD,TV,Tipp Crystal | 1 | Female shares content others will enjoy
304,371,Regional Radio,Radio,Tipp Crystal | 1 | Female shares content others will enjoy
304,345,National Radio,Radio,Tipp Crystal | 1 | Female shares content others will enjoy
304,319,Local Radio - Leinster (Excluding Dublin),Radio,Tipp Crystal | 1 | Female shares content others will enjoy
304,303,Local Radio - Munster,Radio,Tipp Crystal | 1 | Female shares content others will enjoy
304,299,Local Radio - Dublin,Radio,Tipp Crystal | 1 | Female shares content others will enjoy
304,146,Local Radio - Connaught,Radio,Tipp Crystal | 1 | Female shares content others will enjoy
304,108,Local Radio - Ulster,Radio,Tipp Crystal | 1 | Female shares content others will enjoy
305,2942,TV,TV,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,614,Out of Home,OOH,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,573,Social,Digital,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,426,Magazine,Print,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,409,Podcast,Digital,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,382,National Newspaper,Print,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,370,National Radio,Radio,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,243,Online Media,Digital,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,187,VOD,TV,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,149,Local Radio - Dublin,Radio,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,102,Local Radio - Munster,Radio,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,95,Regional Radio,Radio,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,41,Local Radio - Leinster (Excluding Dublin),Radio,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,10,Local Radio - Ulster,Radio,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
305,4,Local Radio - Connaught,Radio,"Tipp Crystal | 2 | Male, 45-54, married/ living as a couple"
306,1514,TV,TV,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,845,Social,Digital,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,691,Magazine,Print,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,622,Podcast,Digital,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,462,National Newspaper,Print,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,370,Online Media,Digital,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,239,Out of Home,OOH,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,198,Regional Radio,Radio,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,181,VOD,TV,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,135,Local Radio - Dublin,Radio,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,102,Local Radio - Munster,Radio,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,85,Local Radio - Leinster (Excluding Dublin),Radio,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,73,National Radio,Radio,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,42,Local Radio - Connaught,Radio,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
306,20,Local Radio - Ulster,Radio,"Tipp Crystal | Persona 2 | Women, 25-34 likes to treat themselves"
310,1514,TV,TV,"Tipp Crystal | Persona 3 | Women, 25-35, likes to treat themselves"
310,845,Social,Digital,"Tipp Crystal | Persona 3 | Women, 25-35, likes to treat themselves"
310,691,Magazine,Print,"Tipp Crystal | Persona 3 | Women, 25-35, likes to treat themselves"
310,622,Podcast,Digital,"Tipp Crystal | Persona 3 | Women, 25-35, likes to treat themselves"
310,462,National Newspaper,Print,"Tipp Crystal | Persona 3 | Women, 25-35, likes to treat themselves"
310,370,Online Media,Digital,"Tipp Crystal | Persona 3 | Women, 25-35, likes to treat themselves"
